ticker,start_time,Q_shares,v60,realized_vol,volume_cv,twap_fill,vwap_fill,twap_is,vwap_is,market_vwap,twap_slip_mvwap,vwap_slip_mvwap,twap_avg_price,vwap_avg_price,p0,is_diff_vwap_minus_twap,vwap_better_is,slip_diff_vwap_minus_twap,vwap_better_mvwap
MSFT,2026-01-30 09:45:00-05:00,117291.1,11729110.0,0.0215409735342015,1.4224913004608566,1.0,1.0,-2.15527089436847,-5.736971746270115,429.6558200017768,3.581700851901644,0.0,433.2375208536784,429.6558200017768,435.3927917480469,-3.581700851901644,True,-3.581700851901644,True
AAPL,2025-12-15 15:20:00-05:00,74387.53,7438753.0,0.0068804113969615,0.9637888914727756,0.9999999999999998,0.9999999999999998,-0.16966501871741,-0.150909248109258,273.4690858690782,-0.0187557706080951,5.684341886080803e-14,273.4503300984701,273.46908586907824,273.6199951171875,0.018755770608152,False,0.018755770608152,False
SPY,2026-01-22 11:35:00-05:00,57722.67,5772267.0,0.0013523354751883,0.2823147709400277,1.0,1.0,0.2737375895180776,0.312719118880409,690.2200067165368,-0.0389815293624451,-1.1368683772161605e-13,690.1810251871743,690.2200067165367,689.9072875976562,0.0389815293623314,False,0.0389815293623314,False
SPY,2025-12-17 09:45:00-05:00,132310.27,13231027.0,0.0032406806885512,0.3656639753385347,1.0,1.0,-0.3098093668620549,-0.4722339019593846,678.127741683978,0.1624245350974433,1.1368683772161605e-13,678.2901662190754,678.1277416839781,678.5999755859375,-0.1624245350973296,True,-0.1624245350973296,True
SPY,2025-12-10 10:35:00-05:00,76255.12,7625512.0,0.0023251557159197,0.3087523145612912,1.0,1.0,0.82608540852857,0.7441313251953261,682.7841093525392,0.0819540833331302,-1.1368683772161605e-13,682.8660634358723,682.7841093525391,682.0399780273438,-0.0819540833332439,True,-0.0819540833332439,True
MSFT,2026-02-25 11:45:00-05:00,724445.68,72444568.0,0.0032442514659322,0.5910554350915905,0.8505945308878554,1.0,-0.3268108231592919,-0.3106459394595617,397.3493577226498,-0.0161648836997301,0.0,397.3331928389501,397.3493577226498,397.6600036621094,0.0161648836997301,False,0.0161648836997301,False
AAPL,2026-01-06 15:10:00-05:00,62708.81,6270881.0,0.0029332578394241,0.9229624255561508,0.9658670900202594,1.0,-0.0622151308009506,-0.1320379597441956,262.48795715744336,0.0698228289431881,-5.684341886080803e-14,262.55777998638655,262.4879571574433,262.6199951171875,-0.0698228289432449,True,-0.0698228289432449,True
NVDA,2026-01-09 11:35:00-05:00,90329.24,9032924.0,0.0027582465361425,0.1935880657266791,1.0,1.0,-0.0699284871418512,-0.0863139258764249,185.13869217763917,0.0163854387345736,0.0,185.15507761637377,185.13869217763917,185.2250061035156,-0.0163854387345736,True,-0.0163854387345736,True
AMZN,2026-01-06 11:15:00-05:00,48865.18,4886518.0,0.0067208275479409,0.5802629237648326,0.9205068244231716,1.0,1.3136378657306125,1.386089047232247,239.14109393004475,-0.0724511815016342,0.0,239.0686427485431,239.14109393004475,237.7550048828125,0.0724511815016342,False,0.0724511815016342,False
MSFT,2025-12-29 09:50:00-05:00,9470.78,947078.0,0.002060604600299,0.2985007113269296,1.0,1.0,-0.3058369954427462,-0.2817544944484211,487.3732442848484,-0.0240825009942682,5.684341886080803e-14,487.3491617838542,487.37324428484845,487.6549987792969,0.024082500994325,False,0.024082500994325,False
AAPL,2025-12-29 11:20:00-05:00,12195.11,1219511.0,0.0011244461291103,0.1014144356003666,1.0,1.0,-0.1570866902669649,-0.1601835849950816,273.11981519430185,0.0030968947280598,-5.684341886080803e-14,273.1229120890299,273.1198151943018,273.2799987792969,-0.0030968947281166,True,-0.0030968947281166,True
NVDA,2026-01-20 15:35:00-05:00,360770.39,36077039.0,0.0107852391640093,0.6491230118194515,1.0,1.0,0.7824999491374172,0.6628738586766758,179.22787630008295,0.1196260904607129,-2.8421709430404014e-14,179.34750239054367,179.22787630008293,178.56500244140625,-0.1196260904607413,True,-0.1196260904607413,True
AMZN,2026-01-05 09:40:00-05:00,118572.18,11857218.0,0.0063482448287903,1.0652084422811352,1.0,1.0,0.697977701822964,0.7579904412725114,231.9879861688115,-0.0600127394494904,5.684341886080803e-14,231.927973429362,231.98798616881157,231.22999572753903,0.0600127394495473,False,0.0600127394495473,False
SPY,2025-12-02 15:25:00-05:00,183100.24,18310024.0,0.0022480104170972,0.6841196790403565,1.0,1.0,-0.9258321126302462,-1.1442035250482832,681.3608013577643,0.2183714124179232,-1.1368683772161605e-13,681.5791727701823,681.3608013577642,682.5050048828125,-0.2183714124180369,True,-0.2183714124180369,True
AAPL,2026-01-27 15:50:00-05:00,76241.26,7624126.0,0.008756778432764,0.707250647707878,1.0,1.0,-2.0784149169922443,-1.837114886728557,257.00288145116207,-0.2413000302636874,0.0,256.7615814208984,257.00288145116207,258.8399963378906,0.2413000302636874,False,0.2413000302636874,False
MSFT,2025-12-10 12:50:00-05:00,24516.04,2451604.0,0.005063681300851,0.2929665410477454,1.0,1.0,-2.9752070109050237,-3.2362619621869726,478.3487294928911,0.2610549512819489,0.0,478.6097844441731,478.3487294928911,481.5849914550781,-0.2610549512819489,True,-0.2610549512819489,True
AAPL,2025-12-18 10:30:00-05:00,36592.35,3659235.0,0.0038641585798686,0.2653263269791582,1.0,0.9999999999999998,0.6179097493489394,0.5801797249621359,272.02518704918083,0.0377300243868603,5.684341886080803e-14,272.0629170735677,272.0251870491809,271.44500732421875,-0.0377300243868035,True,-0.0377300243868035,True
MSFT,2025-12-09 11:00:00-05:00,7423.95,742395.0,0.0023177455835082,0.2129783982606912,1.0,1.0,0.4070714314777888,0.3490485549431241,490.8640632033806,0.0580228765346646,0.0,490.9220860799153,490.8640632033806,490.5150146484375,-0.0580228765346646,True,-0.0580228765346646,True
SPY,2025-12-10 15:45:00-05:00,261321.06,26132106.0,0.0058275255454685,0.5113554189709468,1.0,1.0,-3.153325398762945,-2.726424780254547,685.5335849853703,-0.4269006185082844,1.1368683772161605e-13,685.106684366862,685.5335849853705,688.260009765625,0.4269006185083981,False,0.4269006185083981,False
MSFT,2025-12-01 14:00:00-05:00,8309.03,830903.0,0.0020866004208683,0.1508294234709143,1.0,1.0,-0.8566818237305256,-0.8618628250486609,487.86814816127946,0.0051810013181352,0.0,487.8733291625976,487.86814816127946,488.7300109863281,-0.0051810013181352,True,-0.0051810013181352,True
MSFT,2026-02-06 10:35:00-05:00,58783.01,5878301.0,0.00809197080487,0.6635563096058366,1.0,1.0,1.2445729573568087,0.7865884978225495,396.0765970427444,0.4579844595343161,5.684341886080803e-14,396.5345815022787,396.0765970427444,395.2900085449219,-0.4579844595342592,True,-0.4579844595342592,True
SPY,2025-12-18 14:05:00-05:00,124143.19,12414319.0,0.0027697399740216,0.214933396164292,1.0,1.0,-1.03167724609375,-0.9995441676007886,676.8304729222431,-0.0321330784930751,-1.1368683772161605e-13,676.79833984375,676.830472922243,677.8300170898438,0.0321330784929614,False,0.0321330784929614,False
NVDA,2026-02-06 10:00:00-05:00,300075.04,30007504.0,0.0104591744425951,0.4223140514998336,1.0,1.0,2.306821187337249,2.2807580359574047,181.8310510047074,0.0260631513798443,0.0,181.85711415608725,181.8310510047074,179.55029296875,-0.0260631513798443,True,-0.0260631513798443,True
AMZN,2026-01-02 13:45:00-05:00,26883.45,2688345.0,0.0040415959569059,0.23029451204262,0.9999999999999998,1.0,1.0188382466634778,0.965058972198932,225.93126075442544,0.0537792744646026,5.684341886080803e-14,225.98504002889004,225.9312607544255,224.96620178222656,-0.0537792744645457,True,-0.0537792744645457,True
SPY,2025-12-15 14:55:00-05:00,142981.83000000002,14298183.0,0.0016838208766378,0.4798320919849888,0.9999999999999998,1.0,-0.5334676106770075,-0.6026185799818222,681.0870786856433,0.069150969304701,-1.1368683772161605e-13,681.156229654948,681.0870786856432,681.689697265625,-0.0691509693048146,True,-0.0691509693048146,True
AMZN,2026-02-20 14:20:00-05:00,27515.16,2751516.0,0.0038785331203135,0.1984598029244173,1.0,1.0,-0.1630719502766737,-0.1829348865954614,209.8270596202405,0.0198629363187308,-5.684341886080803e-14,209.84692255655924,209.82705962024045,210.0099945068359,-0.0198629363187876,True,-0.0198629363187876,True
SPY,2026-01-23 10:05:00-05:00,88015.66,8801566.0,0.0021674232358102,0.2320919811169966,1.0,1.0,0.5545908610024526,0.5566387249670015,689.6766338421544,-0.0020478639644352,1.1368683772161605e-13,689.67458597819,689.6766338421545,689.1199951171875,0.0020478639645489,False,0.0020478639645489,False
MSFT,2025-12-12 10:40:00-05:00,20230.63,2023063.0,0.0042718682771984,0.3565876048209592,1.0,1.0,-2.1710001627603788,-2.381996564598751,477.8055034354013,0.2109964018383721,0.0,478.0164998372396,477.8055034354013,480.1875,-0.2109964018383721,True,-0.2109964018383721,True
AMZN,2026-02-17 13:20:00-05:00,41808.59,4180859.0,0.0036122534466926,0.3013227219448564,0.9999999999999998,1.0,0.8166046142578409,0.7972656724771809,200.8722626207194,0.0193389417806315,-2.8421709430404014e-14,200.89160156250003,200.87226262071937,200.0749969482422,-0.0193389417806599,True,-0.0193389417806599,True
AAPL,2026-02-19 12:25:00-05:00,12313.88,1231388.0,0.0031595891165129,0.219261462625715,0.9999999999999996,1.0,-0.6745936075845407,-0.7096599061424627,262.23034253526384,0.0350662985578651,-5.684341886080803e-14,262.2654088338217,262.2303425352638,262.94000244140625,-0.0350662985579219,True,-0.0350662985579219,True
AAPL,2026-01-07 13:45:00-05:00,23475.94,2347594.0,0.0028086846134458,0.1575472113950922,1.0,1.0,-0.0076929728190293,0.0190720729561348,261.91906596944045,-0.0267650457751074,5.684341886080803e-14,261.89230092366535,261.9190659694405,261.8999938964844,0.0267650457751642,False,0.0267650457751642,False
NVDA,2025-12-19 14:10:00-05:00,117490.99,11749099.0,0.0029836479794275,0.0990250681265442,1.0,1.0,0.2721265157063897,0.2766806929293466,180.5966880171481,-0.0045541772229569,0.0,180.5921338399251,180.5966880171481,180.32000732421875,0.0045541772229569,False,0.0045541772229569,False
AAPL,2026-01-14 09:30:00-05:00,51477.68,5147768.0,0.0066582333928288,0.8507462379065249,0.9999999999999996,1.0,-1.647160847981695,-1.2223197926885518,260.46768264871764,-0.4248410552930863,5.684341886080803e-14,260.04284159342455,260.4676826487177,261.69000244140625,0.4248410552931432,False,0.4248410552931432,False
MSFT,2026-01-07 15:45:00-05:00,34038.65,3403865.0,0.0093662131228927,0.5813999721073082,1.0,1.0,-4.145937601725336,-3.612903919455846,480.29709974265353,-0.5330336822694903,0.0,479.764066060384,480.29709974265353,483.9100036621094,0.5330336822694903,False,0.5330336822694903,False
SPY,2025-12-01 15:05:00-05:00,197446.51,19744651.0,0.0028273621765314,1.5591509396739038,0.9989375561344014,1.0,0.1819759477367597,0.0290467157200282,680.5240418329075,0.1529292320167314,0.0,680.6769710649243,680.5240418329075,680.4949951171875,-0.1529292320167314,True,-0.1529292320167314,True
MSFT,2026-02-12 09:35:00-05:00,44524.53,4452453.0,0.007829543395635,0.3479362409802966,1.0,1.0,-1.4645004272461506,-1.5712649684995768,401.9087460178286,0.1067645412533693,-5.684341886080803e-14,402.015510559082,401.90874601782855,403.4800109863281,-0.1067645412534261,True,-0.1067645412534261,True
AAPL,2026-01-12 11:50:00-05:00,25264.09,2526409.0,0.0024370379643057,0.3121101683672783,0.9999999999999996,1.0,-0.3222529093424668,-0.2664449174310448,260.6618692915532,-0.0558079919113083,1.1368683772161605e-13,260.6060612996419,260.66186929155333,260.9283142089844,0.055807991911422,False,0.055807991911422,False
AMZN,2025-12-15 13:30:00-05:00,23155.46,2315546.0,0.0025719822268783,0.6443998225635447,1.0,1.0,0.5093676249186672,0.5826581785252358,222.892655737119,-0.073290553606597,-2.8421709430404014e-14,222.8193651835124,222.892655737119,222.30999755859375,0.0732905536065686,False,0.0732905536065686,False
